2.79942	1.6	3.25547	3.47465	3.18958	3.25547	2.84117	2.84117	2.90452	1.6	3.39173	3.38375	3.38375	3.38375	3.38375	3.33212	3.18958	1.6	3.16083	3.34042	3.25547	3.16083	3.33212	3.33212	3.33212	3.33212	3.45501	3.45501	3.45501	3.4113	3.25547	3.4113	3.47465	3.4113	3.47465	1.6	3.22497	3.15646	3.16083	3.45501	3.16083	3.47465	3.33212	3.33212	3.33212	3.45501	3.22497	3.27628	3.16083	3.16083	3.32673	3.38375	3.38375	1.6	3.18958	3.25547	3.39173	3.27628	3.22497	3.39173	3.16083	3.16083	3.45587	3.16083	3.16083	3.16083	3.45501	3.45501	3.45501	3.16083	3.16083	3.38375	3.16083	3.36379	3.33212	3.38375	3.33212	3.38375	3.32673	3.25547	3.25547	3.38375	3.34042	1.6	1.6	1.6	1.6	1.6	3.15646	3.16083	3.27628	3.04705	3.25547	3.38375	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
2.24293	1.6	3.4113	3.33212	2.61945	2.33438	2.47691	2.47691	2.33438	1.6	3.38375	3.47465	3.47465	3.18958	3.04705	2.90452	2.76198	1.6	3.47465	3.22497	3.47465	3.47465	3.47465	3.4113	3.47465	3.47465	3.4113	3.26877	3.33212	3.47465	3.4113	3.4113	3.33212	3.04705	2.99293	1.6	3.25547	3.39173	3.38375	3.19845	3.47465	3.18958	3.33212	3.33212	3.26877	3.26877	3.47465	3.4113	3.47465	3.47465	3.19845	3.18958	3.26877	1.6	3.47465	3.15646	3.16083	3.16083	3.16083	3.16083	3.45501	3.16083	3.39173	3.38375	3.38375	3.38375	3.38375	3.38375	3.38375	3.16083	3.25547	3.47465	3.47465	3.4113	3.33212	3.33212	3.33212	3.18958	3.26877	3.47465	3.47465	3.25547	3.38375	1.6	1.6	1.6	1.6	1.6	3.34042	3.16083	3.38375	3.38375	3.25547	3.25547	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
1.90646	1.6	3.47465	3.33212	2.47691	2.33438	2.33438	2.19185	2.04931	1.6	3.38375	3.47465	2.93	2.76198	2.76198	2.69863	2.47691	1.6	3.39173	3.38375	3.47465	3.4113	2.76198	3.26877	3.04705	3.04705	3.04705	2.76198	3.04705	3.33212	3.47465	3.47465	3.11	2.76198	2.61945	1.6	3.15646	3.38375	3.25547	3.47465	3.33212	3.04705	3.04705	3.04705	3.04705	3.04705	3.18958	3.47465	3.47465	3.25547	2.90452	2.90452	2.90452	1.6	3.47465	3.39173	3.38375	3.38375	3.38375	3.38375	3.32673	3.38375	3.45501	3.38375	3.25547	3.25547	3.25547	3.25547	3.32673	3.32673	3.25547	3.47465	3.33212	3.04705	3.33212	3.04705	3.04705	3.26877	3.18958	3.19845	3.25547	3.38375	3.25547	1.6	1.6	1.6	1.6	1.6	3.16083	3.25547	3.25547	3.25547	3.19845	3.19845	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
1.82002	1.6	3.47465	3.26877	2.19185	2.04931	2.04931	1.90678	1.98596	1.6	3.38375	3.18958	2.76198	2.4	2.47691	2.41357	2.33438	1.6	3.39173	3.16083	3.33212	3.18958	3.26877	3.04705	3.04705	2.61945	2.90452	2.61945	2.76198	3.47465	3.47465	2.61945	2.61945	2.47691	2.47691	1.6	3.39173	3.22497	3.19845	3.26877	3.18958	3.04705	3.04705	2.9837	3.04705	2.76198	3.04705	3.18958	3.33212	2.76198	2.76198	2.76198	2.76198	1.6	3.47465	3.27628	3.19845	3.25547	3.47465	3.47465	3.47465	3.47465	3.25547	3.19845	3.47465	3.47465	3.4113	3.47465	3.47465	3.47465	3.47465	3.18958	3.18958	3.18958	3.04705	3.04705	3.04705	2.69863	2.76198	3.47465	3.25547	3.25547	3.47465	1.6	1.6	1.6	1.6	1.6	3.22497	3.25547	3.33212	3.47465	3.47465	3.47465	1.6	3.33212	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
1.45998	1.6	3.47465	2.47691	2.33438	2.04931	1.90678	1.84343	1.76424	1.6	3.38375	3.04705	2.76198	2.47691	2.47691	2.33438	2.27103	1.6	3.16083	3.47465	3.18958	2.9837	2.90452	2.61945	2.76198	2.61945	2.69863	2.61945	2.61945	2.69863	2.61945	2.69863	3.42	2.47691	2.27103	1.6	3.22497	3.25547	3.33212	3.12624	2.90452	2.76198	2.84117	2.61945	2.61945	2.61945	2.77	2.90452	2.90452	2.90452	3.62	2.76198	2.61945	1.6	3.39173	3.32673	2.99	3.47465	3.33212	3.33212	3.04705	3.33212	3.19	3.33212	3.33212	3.11	3.18958	3.18958	3.04705	3.18958	3.18958	2.87	2.90452	2.76198	2.76198	2.61945	2.61945	2.54	2.66	2.76198	3.01644	2.76198	3.68	1.6	1.6	1.6	1.6	1.6	3.18958	3.4113	3.26877	3.18958	2.90452	3.47465	3.04705	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
1.42998	1.6	2.90452	2.33438	2.19185	2.04931	1.90678	1.76424	2.76198	1.6	3.33212	2.90452	2.69863	2.41357	2.33438	2.2	3.36428	1.6	3.16083	3.18958	2.90452	2.76198	2.76198	2.76198	2.90452	2.61945	2.61945	2.61945	2.61945	2.47691	2.5561	2.5561	2.5561	2.47691	2.55	1.6	3.34042	3.47465	3.18958	3.04705	2.90452	2.76198	2.76198	2.69863	2.61945	2.61945	2.90452	3.04705	2.84117	2.9837	2.76198	2.61945	2.40998	1.6	3.39173	3.38375	3.4113	3.33212	3.47465	3.4113	3.18958	3.18958	3.33212	3.18958	3.18958	3.18958	3.18958	3.12624	3.04705	3.18958	3.04705	2.90452	2.84117	2.76198	2.76198	2.76198	2.61945	2.61945	2.61945	2.88	3.22497	3.47465	3.33212	1.6	1.6	1.6	1.6	1.6	3.47465	3.18958	3.47465	3.18958	3.18958	3.18958	1.6	1.6	1.6	3.04705	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
1.5	1.6	2.90452	2.27103	2.04931	1.98596	2.8	1.7009	2.14646	1.6	3.18958	2.76198	2.47691	2.33438	2.27103	3.36428	2.14296	1.6	3.13	3.33212	2.90452	2.69863	2.76198	2.61945	2.76198	2.76198	2.69863	2.76198	2.61945	2.5561	2.47691	2.61945	2.61646	2.33438	3.22	1.6	3.24	3.47465	3.04705	2.75	2.76198	2.76198	2.76198	2.76198	2.76198	2.61945	2.47691	2.90452	2.83	2.76198	2.76198	2.33438	2.47691	2.47691	3.34042	3.38375	3.47465	3.33212	3.33212	3.33212	3.18958	3.33212	2.76198	3.18958	3.18958	3.12624	2.90452	2.90452	3.18958	3.26877	2.90452	2.76198	2.76198	2.76198	2.69863	2.76198	2.76198	2.61945	2.5561	3.24939	3.22497	3.39295	3.18958	2.47691	1.6	1.6	1.6	1.6	3.47465	3.15945	3.01437	3.04705	3.07233	3.18958	3.04705	3.04705	2.61945	3.18958	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	3.38375	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
3.21942	1.6	3.32673	3.39173	3.22497	3.16083	3.4113	3.33212	3.33212	1.6	3.16083	3.47465	3.39173	3.39173	3.16083	3.16083	3.13	1.6	3.2	3.26037	3.38375	2.90452	2.90452	3.27628	3.27628	3.47465	2.76198	2.90452	2.90452	3.38375	3.26037	3.27628	3.27628	3.3	3.34042	1.6	3.39173	3.42201	3.38375	3.26037	3.04705	2.9837	2.90452	3.12624	3.04705	2.90452	2.47691	3.15646	3.16083	3.36428	3.39173	3.27628	3.45587	3.39173	3.26037	3.27628	3.3181	3.26037	3.3181	3.36428	3.36428	3.42201	3.39173	3.27628	3.15646	3.38375	3.38375	3.38375	3.38375	3.3181	3.38375	3.16083	2.90452	2.90452	2.90452	2.76198	2.90452	3.18958	3.27628	3.16083	3.15646	3.17365	3.15646	1.6	1.6	1.6	1.6	1.6	3.26037	3.16083	3.25547	3.47465	3.25547	3.19845	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
2.69295	1.6	3.47465	3.33212	3.25547	3.04705	2.90452	2.90452	2.76198	1.6	3.34042	3.22497	3.38375	3.16083	3.47465	3.18958	3.33212	1.6	3.26037	3.15646	3.16083	3.45501	3.45501	3.32673	3.47465	2.84117	2.84117	3.25547	3.25547	3.38375	3.16083	3.25547	3.47465	3.33212	3.1	1.6	3.36428	3.39173	3.27628	3.16083	3.38375	3.47465	3.22497	3.16083	3.19845	3.25547	3.47465	3.27628	3.22497	3.38375	3.25547	3.38375	3.28	1.6	3.38375	3.26037	3.27628	3.21419	3.27628	3.27628	3.27628	3.27628	3.25547	3.16083	3.27628	3.27628	3.22497	3.16083	3.16083	3.16083	3.16083	3.34042	3.47465	3.47465	3.45501	3.47465	3.47465	3.25547	3.32673	3.38375	3.38375	3.34042	3.38375	1.6	1.6	1.6	1.6	1.6	3.16083	3.16083	3.16083	3.38375	3.45587	3.45501	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
2.24291	1.6	3.19845	3.33212	3.26877	2.84117	2.61945	2.47691	2.41357	1.6	3.25547	3.47465	3.47465	3.33212	3.18958	2.90452	2.90452	1.6	3.38375	3.16083	3.22497	3.47465	3.33212	3.33212	3.19845	3.18958	3.33212	3.33212	3.47465	3.47465	3.33212	3.33212	3.33212	2.90452	2.90452	1.6	3.33212	3.34042	3.25547	3.47465	3.25547	3.4113	3.18958	3.47465	3.33212	3.33212	3.4113	3.25547	3.25547	3.47465	3.47465	3.47465	3.18958	1.6	3.39173	3.33212	3.16083	3.16083	3.45501	3.16083	3.45501	3.45501	3.16083	3.38375	3.25547	3.32673	3.38375	3.38375	3.38375	3.25547	3.32673	3.47465	3.33212	3.33212	3.47465	3.33212	3.33212	3.18958	3.4113	3.47465	3.47465	3.32673	3.25547	3.18958	1.6	1.6	1.6	1.6	3.34042	3.16083	3.25547	3.25547	3.32673	3.25547	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
1.76642	1.6	3.19845	3.18958	2.9837	2.69863	2.5561	2.33438	2.33438	1.6	3.16083	3.47465	3.4113	3.18958	2.9837	2.76198	2.69863	1.6	2.90452	3.45501	3.47465	2.8	3.4113	3.4113	3.47465	2.90452	3.18958	3.18958	3.4113	3.18958	3.18958	3.18958	3.26877	2.90452	2.7	1.6	3.26037	3.45501	3.38375	3.19845	3.19845	3.04705	3.04705	3.04705	3.04705	3.33212	3.18958	3.47465	3.47465	3.33212	3.33212	3.47465	3.08291	1.6	3.04705	3.16083	3.38375	3.38375	3.38375	3.32673	3.38375	3.38375	3.27628	3.38375	3.25547	3.25547	3.25547	3.25547	3.38375	3.38375	3.32673	3.19845	3.18958	3.04705	3.04705	3.04705	3.04705	3.04705	3.33212	3.33212	3.4113	3.33212	3.25547	3.04705	1.6	1.6	1.6	1.6	3.25547	3.38375	3.47465	3.19845	3.25547	3.25547	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
1.73642	1.6	3.18958	3.18958	2.47691	2.61945	2.47691	2.41357	2.33438	1.6	3.33212	3.47465	2.76198	3.26877	2.90452	2.76198	2.76198	1.6	2.90452	3.45501	3.33212	3.4113	2.9	3.18958	2.90452	2.90452	2.90452	3.18958	3.18958	3.26877	3.04705	3.18958	2.79	2.90452	2.76198	1.6	3.25547	3.04705	3.38375	3.47465	3.33212	3.04705	3.04705	3.04705	3.04705	3.12624	3.04705	3.47465	3.47465	3.33212	3.04705	3.04705	2.86	1.6	3.04705	3.15646	2.76198	2.9837	2.90452	2.90452	3.38375	3.38375	2.76198	3.38375	2.76198	2.76198	2.76198	2.76198	2.76198	3.47465	3.47465	3.33212	3.33212	3.04705	3.04705	3.04705	3.04705	3.04705	3.18958	3.4113	3.47465	3.33212	3.19845	1.6	1.6	1.6	1.6	1.6	3.04705	2.90452	3.47465	3.04705	3.47465	3.04705	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
1.67642	1.6	3.32673	3.26877	2.47691	2.04931	2.33438	2.44293	2.19185	1.6	3.33212	3.4113	3.26877	3.04705	2.61945	2.76198	2.61945	1.6	3.27628	3.32673	3.33212	3.4113	3.18958	2.61945	2.90452	2.90452	2.90452	3.26877	3.18958	3.33212	3.18958	3.18958	3.08	2.84117	2.90452	1.6	3.4113	3.27628	3.25547	3.33212	3.04705	3.04705	3.18958	2.90452	3.18958	3.26877	3.04705	3.47465	3.47465	3.33212	3.19845	3.06	3.18958	1.6	3.04705	3.39173	2.90452	3.04705	2.90452	2.90452	3.25547	3.25547	3.27628	3.25547	3.25547	3.25547	3.25547	3.25547	3.25547	3.38375	3.19845	3.33212	3.04705	3.04705	3.12624	2.90452	3.18958	3.26877	3.04705	3.47465	3.47465	3.25547	3.33212	1.6	1.6	1.6	1.6	1.6	3.16083	2.76198	3.47465	3.47465	3.47465	3.04705	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
1.70642	1.6	3.38375	2.90452	2.47691	2.04931	2.61945	2.47691	2.47691	1.6	3.33212	3.47465	3.04705	3.04705	2.76198	2.90452	2.76198	1.6	3.27628	3.47465	3.19845	3.47465	2.90452	2.90452	2.90452	2.90452	2.90452	3.18958	2.90452	3.12624	3.18958	3.18958	2.76198	2.95	3.18958	1.6	3.21419	3.22497	2.76198	3.19845	3.04705	3.04705	2.90452	3.18958	3.18958	3.18958	3.04705	3.33212	3.47465	3.04705	3.47465	3.26	3.04705	1.6	3.47465	3.45501	3.45501	3.25547	3.25547	3.32673	3.25547	3.25547	3.47465	2.76198	3.16083	3.47465	3.47465	3.47465	3.47465	3.45501	3.47465	3.47465	3.04705	3.04705	2.90452	3.18958	3.18958	3.26877	3.33212	3.47465	3.47465	3.16083	3.25547	1.6	1.6	1.6	1.6	1.6	2.90452	3.25547	3.47465	3.47465	3.4113	3.04705	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
1.68642	1.6	3.38375	2.9837	2.47691	1.90678	2.47691	2.41357	2.41357	1.6	3.33212	3.47465	3.04705	2.61945	2.61945	2.61945	2.76198	1.6	3.47465	2.84117	3.18958	2.90452	2.90452	2.90452	2.90452	2.5	3.04705	3.18958	3.18958	2.9837	3.04705	3.04705	2.7	2.84117	2.84117	1.6	2.90452	3.25547	3.47465	3.47465	3.04705	3.04705	2.90452	3.04705	3.18958	3.18958	3.04705	3.26877	3.26877	3.33212	2.76198	2.76198	3.1552	1.6	3.04705	3.04705	3.25547	3.25547	3.25547	3.32673	3.25547	3.38375	3.47465	3.25547	3.25547	3.25547	3.25547	3.25547	3.47465	3.19845	3.25547	3.47465	3.04705	3.04705	2.90452	3.12624	3.18958	3.18958	3.4113	3.47465	3.47465	3.47465	3.16083	1.6	1.6	1.6	1.6	1.6	3.04705	3.19845	3.18958	3.04705	3.33212	3.04705	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
1.9278	1.6	3.47465	2.76198	2.47691	1.84343	2.47691	2.41357	2.33438	1.6	3.45501	3.4113	3.04705	2.90452	2.69863	2.61945	2.69863	1.6	2.76198	2.84117	3.33212	3.18958	2.90452	2.90452	2.90452	3.04705	2.6	2.90452	2.90452	2.90452	2.9837	2.76198	2.47691	2.76198	2.83	1.6	2.90452	3.25547	3.19845	3.33212	3.26877	3.04705	2.90452	2.90452	3.18958	3.26877	3.04705	3.26877	3.18958	2.90452	2.76198	2.76198	2.90452	1.6	3.18958	3.16083	3.32673	3.25547	3.18958	3.25547	3.25547	3.25547	3.47465	3.25547	3.25547	3.19845	3.25547	3.47465	3.47465	3.16083	3.47465	3.33212	3.26877	3.04705	3.18958	2.90452	2.90452	3.12624	3.04705	2.90452	3.47465	3.47465	3.33212	1.6	1.6	1.6	1.6	1.6	3.16083	3.47465	3.47465	3.47465	3.47465	3.04705	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	
