0.000000	0.000000
0.020528	0.004181
0.041056	0.008362
0.061584	0.012542
0.082111	0.016723
0.102639	0.020904
0.123167	0.025085
0.143695	0.029266
0.164223	0.033446
0.184751	0.037627
0.205279	0.041808
0.225806	0.046198
0.246334	0.050588
0.266862	0.054978
0.287390	0.059367
0.307918	0.063757
0.328446	0.068147
0.348974	0.072537
0.369501	0.076927
0.390029	0.081317
0.410557	0.085707
0.431085	0.081745
0.451613	0.077784
0.472141	0.073823
0.492669	0.069861
0.513196	0.065900
0.533724	0.061939
0.554252	0.057977
0.574780	0.054016
0.595308	0.050055
0.615836	0.046093
0.636364	0.041715
0.656891	0.037336
0.677419	0.032957
0.697947	0.028578
0.718475	0.024199
0.739003	0.019820
0.759531	0.015441
0.780059	0.011062
0.800587	0.006684
0.821114	0.002305
0.841642	0.002086
0.862170	0.001867
0.882698	0.001648
0.903226	0.001429
0.923754	0.001210
0.944282	0.000991
0.964809	0.000772
0.985337	0.000553
1.005865	0.000334
1.026393	0.000115
1.046921	0.000104
1.067449	0.000093
1.087977	0.000082
1.108504	0.000071
1.129032	0.000060
1.149560	0.000050
1.170088	0.000039
1.190616	0.000028
1.211144	0.000017
1.231672	0.000006
1.252199	0.004186
1.272727	0.008366
1.293255	0.012547
1.313783	0.016727
1.334311	0.020907
1.354839	0.025087
1.375367	0.029268
1.395894	0.033448
1.416422	0.037628
1.436950	0.041808
1.457478	0.037837
1.478006	0.033865
1.498534	0.029893
1.519062	0.025921
1.539589	0.021949
1.560117	0.017978
1.580645	0.014006
1.601173	0.010034
1.621701	0.006062
1.642229	0.002090
1.662757	0.001892
1.683284	0.001693
1.703812	0.001495
1.724340	0.001296
1.744868	0.001097
1.765396	0.000899
1.785924	0.000700
1.806452	0.000502
1.826979	0.000303
1.847507	0.000105
1.868035	0.000095
1.888563	0.000085
1.909091	0.000075
1.929619	0.000065
1.950147	0.000055
1.970674	0.000045
1.991202	0.000035
2.011730	0.000025
2.032258	0.000015
2.052786	0.000005
2.073314	0.135881
2.093842	0.271757
2.114370	0.407633
2.134897	0.543508
2.155425	0.679384
2.175953	0.815260
2.196481	0.951136
2.217009	1.087012
2.237537	1.222888
2.258065	1.358763
2.278592	9.700001
2.299120	18.041239
2.319648	26.382476
2.340176	34.723714
2.360704	43.064952
2.381232	51.406189
2.401760	59.747427
2.422287	68.088665
2.442815	76.429902
2.463343	84.771140
2.483871	86.294026
2.504399	87.816912
2.524927	89.339798
2.545455	90.862684
2.565982	92.385570
2.586510	93.908456
2.607038	95.431342
2.627566	96.954228
2.648094	98.477114
2.668622	100.000000
2.689150	91.273450
2.709677	82.546900
2.730205	73.820349
2.750733	65.093799
2.771261	56.367249
2.791789	47.640699
2.812317	38.914148
2.832845	30.187598
2.853372	21.461048
2.873900	12.734498
2.894428	11.976248
2.914956	11.217998
2.935484	10.459748
2.956012	9.701498
2.976540	8.943248
2.997067	8.184999
3.017595	7.426749
3.038123	6.668499
3.058651	5.910249
3.079179	5.151999
3.099707	4.976120
3.120235	4.800241
3.140762	4.624362
3.161290	4.448482
3.181818	4.272603
3.202346	4.096724
3.222874	3.920845
3.243402	3.744966
3.263930	3.569086
3.284457	3.393207
3.304985	3.309159
3.325513	3.225110
3.346041	3.141062
3.366569	3.057013
3.387097	2.972964
3.407625	2.888916
3.428152	2.804867
3.448680	2.720819
3.469208	2.636770
3.489736	2.552722
3.510264	2.565243
3.530792	2.577763
3.551320	2.590284
3.571848	2.602805
3.592375	2.615326
3.612903	2.627847
3.633431	2.640367
3.653959	2.652888
3.674487	2.665409
3.695015	2.677930
3.715543	2.967032
3.736070	3.256134
3.756598	3.545236
3.777126	3.834338
3.797654	4.123439
3.818182	4.412541
3.838710	4.701643
3.859238	4.990745
3.879765	5.279847
3.900293	5.568949
3.920821	5.522782
3.941349	5.476616
3.961877	5.430449
3.982405	5.384282
4.002933	5.338116
4.023460	5.291949
4.043988	5.245782
4.064516	5.199616
4.085044	5.153449
4.105572	5.107282
4.126100	5.173958
4.146628	5.240633
4.167155	5.307308
4.187683	5.373983
4.208211	5.440658
4.228739	5.507333
4.249267	5.574008
4.269795	5.640683
4.290323	5.707358
4.310850	5.774033
4.331378	6.166182
4.351906	6.558331
4.372434	6.950480
4.392962	7.342629
4.413490	7.734778
4.434018	8.126927
4.454545	8.519076
4.475073	8.911225
4.495601	9.303374
4.516129	9.695523
4.536657	9.355581
4.557185	9.015639
4.577713	8.675697
4.598240	8.335754
4.618768	7.995812
4.639296	7.655870
4.659824	7.315928
4.680352	6.975986
4.700880	6.636044
4.721408	6.296101
4.741935	5.927916
4.762463	5.559731
4.782991	5.191546
4.803519	4.823361
4.824047	4.455176
4.844575	4.086991
4.865103	3.718806
4.885630	3.350621
4.906158	2.982435
4.926686	2.614250
4.947214	2.413976
4.967742	2.213701
4.988270	2.013427
5.008798	1.813152
5.029326	1.612878
5.049853	1.412604
5.070381	1.212329
5.090909	1.012055
5.111437	0.811780
5.131965	0.611506
5.152493	0.668385
5.173021	0.725264
5.193548	0.782143
5.214076	0.839023
5.234604	0.895902
5.255132	0.952781
5.275660	1.009660
5.296188	1.066539
5.316716	1.123419
5.337243	1.180298
5.357771	1.074441
5.378299	0.968584
5.398827	0.862727
5.419355	0.756870
5.439883	0.651012
5.460411	0.545155
5.480938	0.439298
5.501466	0.333441
5.521994	0.227584
5.542522	0.121727
5.563050	0.110163
5.583578	0.098599
5.604106	0.087035
5.624633	0.075471
5.645161	0.063907
5.665689	0.052343
5.686217	0.040779
5.706745	0.029214
5.727273	0.017650
5.747801	0.006086
5.768328	0.013870
5.788856	0.021653
5.809384	0.029437
5.829912	0.037220
5.850440	0.045003
5.870968	0.052787
5.891496	0.060570
5.912023	0.068354
5.932551	0.076137
5.953079	0.083921
5.973607	0.092671
5.994135	0.101422
6.014663	0.110173
6.035191	0.118924
6.055718	0.127674
6.076246	0.136425
6.096774	0.145176
6.117302	0.153927
6.137830	0.162678
6.158358	0.171428
6.178886	0.176047
6.199413	0.180665
6.219941	0.185283
6.240469	0.189902
6.260997	0.194520
6.281525	0.199139
6.302053	0.203757
6.322581	0.208375
6.343109	0.212994
6.363636	0.217612
6.384164	0.203210
6.404692	0.188808
6.425220	0.174406
6.445748	0.160004
6.466276	0.145602
6.486804	0.131200
6.507331	0.116798
6.527859	0.102397
6.548387	0.087995
6.568915	0.073593
6.589443	0.079144
6.609971	0.084695
6.630499	0.090246
6.651026	0.095797
6.671554	0.101348
6.692082	0.106899
6.712610	0.112451
6.733138	0.118002
6.753666	0.123553
6.774194	0.129104
6.794721	0.125201
6.815249	0.121297
6.835777	0.117394
6.856305	0.113491
6.876833	0.109588
6.897361	0.105684
6.917889	0.101781
6.938416	0.097878
6.958944	0.093975
6.979472	0.090071
